popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence
2,False,0.327,0.985,11,-3.941,1,0.151,0.00177,0.108,0.351,0.218
58,False,0.758,0.206,7,-16.333,1,0.112,0.922,0.00518,0.177,0.389
38,False,0.597,0.552,0,-9.026,1,0.0272,0.0189,0.498,0.101,0.546
0,False,0.399,0.913,9,-4.765,1,0.227,0.00762,0.0,0.0491,0.225
22,False,0.509,0.267,3,-12.508,1,0.0256,0.742,0.0,0.114,0.242
31,False,0.721,0.823,8,-5.456,0,0.0406,0.132,0.0,0.116,0.664
59,False,0.833,0.639,5,-6.964,1,0.0676,0.152,0.0,0.101,0.448
55,True,0.82,0.691,6,-6.646,0,0.0723,0.0113,0.0,0.344,0.683
21,False,0.491,0.297,7,-8.618,1,0.0279,0.707,0.000157,0.103,0.24
52,False,0.696,0.522,8,-9.945,1,0.0443,0.331,0.0,0.101,0.363
25,True,0.389,0.927,5,-8.973,0,0.252,0.0207,0.00307,0.943,0.221
69,False,0.642,0.427,3,-8.471,1,0.0402,0.871,0.0904,0.124,0.404
2,False,0.739,0.853,8,-4.184,1,0.0629,0.0306,0.0,0.102,0.344
0,False,0.536,0.163,0,-10.566,1,0.0349,0.695,0.000239,0.126,0.233
42,False,0.764,0.768,9,-8.769,1,0.0374,0.12,6.15e-05,0.0688,0.853
73,False,0.485,0.843,1,-3.993,0,0.0467,0.00129,1.01e-05,0.14,0.602
24,True,0.692,0.651,6,-5.524,1,0.207,0.779,0.0,0.113,0.368
40,False,0.177,0.965,4,-7.14,1,0.0809,3.29e-06,0.548,0.11,0.203
16,False,0.404,0.952,1,-3.251,1,0.0446,0.00559,0.882,0.137,0.0381
31,False,0.543,0.645,7,-6.026,0,0.0289,0.0665,0.0,0.23,0.249
5,False,0.838,0.894,11,-9.889,0,0.0917,8.39e-05,0.879,0.674,0.72
0,False,0.321,0.26,0,-22.783,0,0.0422,0.977,0.938,0.148,0.275
58,False,0.434,0.391,4,-8.016,1,0.0341,0.755,0.0,0.109,0.283
0,False,0.236,0.555,0,-7.383,1,0.031,0.0392,0.0,0.213,0.325
38,False,0.522,0.873,0,-4.411,0,0.061,0.00107,4.51e-05,0.147,0.423
0,False,0.409,0.153,6,-10.74,0,0.0306,0.939,2.56e-05,0.108,0.18
38,False,0.433,0.389,0,-10.086,1,0.0301,0.789,0.00821,0.0901,0.157
55,False,0.495,0.98,9,-5.467,1,0.091,0.000177,0.000451,0.227,0.326
35,False,0.691,0.782,5,-5.665,1,0.0246,0.0323,0.00102,0.108,0.859
22,True,0.514,0.922,10,-5.097,1,0.955,0.823,0.0,0.777,0.327
25,True,0.487,0.935,9,-4.819,1,0.353,0.0177,0.0,0.22,0.565
88,False,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405
21,False,0.0903,0.00895,3,-31.771,1,0.0394,0.951,0.977,0.0942,0.0348
59,False,0.522,0.383,4,-10.962,1,0.0285,0.714,1.67e-05,0.106,0.332
53,False,0.323,0.276,0,-12.211,1,0.036,0.694,0.00119,0.106,0.101
35,False,0.222,0.599,4,-6.039,0,0.0405,0.00023,0.0,0.319,0.286
21,False,0.446,0.951,9,-5.944,0,0.0625,0.0769,0.148,0.444,0.264
37,False,0.655,0.883,5,-5.438,0,0.0717,0.212,0.445,0.185,0.696
47,False,0.714,0.579,0,-6.087,1,0.0316,0.218,0.0,0.358,0.256
67,False,0.581,0.424,8,-6.616,1,0.0269,0.723,0.0,0.101,0.352
59,False,0.527,0.725,4,-9.405,1,0.0287,0.336,0.0,0.221,0.94
65,False,0.438,0.827,8,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645
41,False,0.68,0.944,0,-9.44,1,0.0389,0.00988,0.000186,0.337,0.687
22,False,0.387,0.148,3,-14.982,0,0.0479,0.968,0.0,0.143,0.0966
0,False,0.607,0.481,7,-9.347,0,0.0269,0.404,0.0,0.107,0.78
40,True,0.489,0.81,0,-6.93,1,0.0383,0.00781,9.3e-06,0.137,0.479
48,False,0.73,0.436,10,-14.19,0,0.0637,0.0363,0.296,0.138,0.501
43,False,0.515,0.576,0,-13.707,1,0.0292,0.0175,3.28e-06,0.0985,0.68
57,False,0.49,0.887,1,-5.363,0,0.0787,0.00176,0.0,0.0564,0.598
36,False,0.617,0.511,6,-14.289,0,0.0524,0.00329,0.904,0.19,0.0763
61,False,0.567,0.585,9,-9.32,0,0.0329,0.517,4.84e-06,0.115,0.374
27,False,0.584,0.26,5,-14.183,1,0.0301,0.647,0.309,0.0807,0.0736
0,False,0.548,0.788,7,-9.871,1,0.0407,0.401,0.0,0.316,0.95
53,False,0.609,0.749,6,-3.373,1,0.0461,0.376,0.0,0.0628,0.533
49,False,0.752,0.23,0,-12.49,1,0.0378,0.0117,0.714,0.0911,0.195
42,False,0.392,0.309,0,-13.233,1,0.0342,0.852,0.939,0.0758,0.136
18,False,0.416,0.936,5,-5.037,0,0.0706,8.56e-06,0.00972,0.285,0.13
49,False,0.481,0.182,3,-24.37,1,0.0638,0.995,0.966,0.118,0.125
40,False,0.719,0.869,8,-5.007,1,0.131,0.102,0.0703,0.179,0.583
49,False,0.437,0.89,5,-3.043,1,0.108,0.0921,0.0,0.122,0.628
43,False,0.671,0.668,6,-9.562,0,0.0425,0.474,0.0026,0.0642,0.925
0,False,0.66,0.742,11,-8.08,1,0.034,0.00151,4.04e-06,0.15,0.46
26,True,0.433,0.95,6,-5.2,1,0.113,0.0125,2.16e-05,0.257,0.217
45,False,0.471,0.617,0,-9.163,1,0.0302,0.424,2.62e-05,0.364,0.362
0,False,0.0569,0.389,9,-5.269,0,0.058,0.416,0.785,0.111,0.156
31,False,0.0,0.0628,10,-28.528,0,0.0,0.981,0.0539,0.111,0.0
48,False,0.242,0.275,9,-13.869,0,0.0321,0.966,0.867,0.0984,0.154
41,False,0.61,0.829,2,-2.177,1,0.0663,0.0901,0.0,0.136,0.963
47,False,0.792,0.267,10,-14.205,1,0.056,0.939,0.0331,0.12,0.607
26,False,0.657,0.676,11,-5.181,1,0.246,0.232,0.0,0.146,0.286
49,False,0.581,0.674,9,-7.734,0,0.0498,0.353,0.000126,0.303,0.214
0,False,0.321,0.09,0,-21.296,0,0.0321,0.838,0.00266,0.0998,0.157
39,False,0.523,0.748,10,-10.366,1,0.119,0.678,1.42e-05,0.974,0.762
0,False,0.511,0.675,0,-6.718,0,0.146,0.199,0.0,0.35,0.442
82,False,0.627,0.675,5,-7.125,0,0.213,0.125,0.0,0.0784,0.961
45,False,0.576,0.498,4,-10.775,0,0.0542,0.492,8.86e-06,0.973,0.788
49,False,0.892,0.519,9,-7.568,1,0.348,0.162,0.0,0.0938,0.653
65,True,0.715,0.742,0,-4.331,1,0.0347,0.052,2.47e-05,0.364,0.322
2,False,0.221,0.664,0,-5.242,0,0.0379,0.0039,0.657,0.239,0.101
57,False,0.689,0.914,7,-3.258,1,0.0421,0.00485,0.00134,0.179,0.465
77,False,0.579,0.928,0,-4.344,1,0.0411,0.000715,0.0,0.18,0.882
55,False,0.723,0.647,5,-7.975,0,0.103,0.02,0.331,0.1,0.456
59,False,0.452,0.703,6,-6.523,1,0.195,0.484,9.32e-06,0.121,0.813
64,False,0.658,0.94,2,-2.427,1,0.0339,0.144,0.0,0.101,0.694
79,False,0.646,0.823,2,-4.123,0,0.0394,0.213,0.0,0.322,0.418
39,False,0.785,0.528,4,-8.11,0,0.0363,0.17,1.84e-05,0.127,0.169
0,False,0.786,0.866,0,-10.324,1,0.08,3.34e-05,0.901,0.104,0.0475
46,False,0.539,0.794,0,-9.073,0,0.0546,0.0604,0.274,0.18,0.125
45,False,0.418,0.051,11,-25.754,0,0.0353,0.992,0.936,0.107,0.236
16,False,0.683,0.923,9,-6.454,0,0.0491,0.204,0.834,0.334,0.892
36,False,0.357,0.924,4,-6.677,0,0.0837,0.0251,0.000532,0.248,0.501
60,False,0.553,0.687,8,-6.4,1,0.034,0.0336,0.0,0.125,0.278
37,False,0.551,0.797,8,-6.023,1,0.0442,0.26,4.42e-05,0.0607,0.461
16,False,0.46,0.976,6,-4.171,1,0.0529,0.000488,0.876,0.07,0.278
60,False,0.692,0.649,1,-5.376,1,0.0703,0.0691,0.0,0.0974,0.699
61,False,0.501,0.684,2,-5.368,1,0.0302,0.485,0.0,0.083,0.369
31,False,0.425,0.605,5,-11.212,0,0.0794,0.341,1.24e-06,0.0947,0.47
23,False,0.678,0.4,7,-6.352,1,0.126,0.954,0.0,0.292,0.519
28,False,0.561,0.93,1,-6.82,0,0.161,0.00145,2.63e-06,0.313,0.372
68,False,0.779,0.331,1,-10.115,1,0.0794,0.411,0.00577,0.11,0.182
0,False,0.732,0.826,11,-4.936,1,0.0353,0.173,0.0,0.352,0.772
37,False,0.527,0.567,11,-6.834,1,0.0377,0.594,0.0,0.692,0.261
9,False,0.714,0.668,10,-12.686,0,0.0484,0.00111,0.495,0.178,0.825
37,False,0.925,0.395,0,-9.129,1,0.0424,0.837,2.23e-06,0.352,0.962
33,False,0.533,0.415,2,-9.185,0,0.0357,0.808,0.00764,0.0775,0.604
0,False,0.353,0.574,2,-5.126,1,0.0331,0.426,2.27e-05,0.0939,0.386
73,False,0.615,0.911,1,-3.584,0,0.0278,0.0686,0.00188,0.0908,0.685
0,False,0.3,0.21,0,-13.589,1,0.031,0.964,0.00323,0.124,0.18
14,False,0.784,0.724,6,-6.739,1,0.0503,0.0775,0.885,0.271,0.401
68,True,0.433,0.862,1,-3.89,0,0.412,0.193,0.0,0.604,0.722
71,False,0.717,0.416,7,-9.875,0,0.0303,0.635,1.43e-06,0.0976,0.381
50,False,0.809,0.691,7,-9.68,1,0.0648,0.0133,0.908,0.113,0.383
53,False,0.509,0.656,6,-7.574,1,0.0327,0.0315,2.12e-06,0.102,0.409
0,False,0.344,0.975,6,-4.395,1,0.191,0.0297,0.811,0.362,0.332
52,False,0.477,0.636,8,-8.334,0,0.0356,0.865,0.00226,0.208,0.707
61,False,0.456,0.843,0,-8.682,1,0.0559,0.105,0.00176,0.0939,0.842
24,False,0.158,0.0296,9,-20.019,0,0.035,0.812,0.925,0.152,0.0298
29,False,0.428,0.0561,11,-19.808,1,0.0492,0.797,0.0,0.332,0.31
29,False,0.601,0.616,11,-9.987,1,0.0452,0.108,0.874,0.185,0.639
21,False,0.407,0.598,9,-6.552,1,0.0323,2.76e-05,0.000116,0.36,0.606
18,False,0.677,0.799,0,-6.388,1,0.0473,0.0397,0.144,0.0797,0.775
64,False,0.546,0.786,4,-9.486,1,0.212,0.349,1.35e-06,0.109,0.434
73,False,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53
0,False,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949
79,False,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716
56,False,0.766,0.382,7,-11.464,0,0.0324,0.698,0.00143,0.157,0.672
51,False,0.492,0.794,5,-5.823,1,0.046,0.196,2.62e-06,0.873,0.683
51,False,0.667,0.86,1,-3.74,1,0.0531,0.235,0.0,0.135,0.463
56,True,0.897,0.721,10,-3.693,0,0.155,0.519,0.0462,0.083,0.961
72,False,0.405,0.94,1,-3.103,0,0.0844,0.000102,2.79e-05,0.719,0.24
70,False,0.607,0.466,0,-7.562,1,0.0578,0.39,0.0,0.135,0.434
36,False,0.517,0.87,7,-6.138,1,0.0482,0.00125,0.811,0.632,0.208
52,False,0.794,0.635,11,-7.754,0,0.0402,0.118,0.00379,0.0706,0.422
51,True,0.901,0.379,5,-8.861,0,0.229,0.324,0.0,0.158,0.627
32,False,0.774,0.819,8,-9.421,0,0.0901,0.17,0.0,0.0304,0.847
45,False,0.418,0.394,11,-8.341,1,0.0332,0.85,0.0,0.917,0.447
0,False,0.721,0.806,5,-6.279,0,0.0549,0.146,0.000319,0.341,0.753
57,False,0.759,0.938,11,-5.387,1,0.123,0.143,3.97e-06,0.402,0.81
63,False,0.499,0.2,2,-10.276,1,0.0355,0.819,0.0,0.115,0.185
0,False,0.321,0.909,11,-4.612,1,0.041,1.62e-05,0.139,0.0442,0.209
7,False,0.422,0.0238,5,-27.829,1,0.0413,0.994,0.909,0.111,0.717
29,False,0.525,0.957,6,-3.419,1,0.162,0.000195,0.000115,0.396,0.223
42,False,0.484,0.346,9,-10.368,1,0.0313,0.88,0.000122,0.123,0.198
47,False,0.768,0.769,2,-8.88,1,0.0483,0.00136,0.906,0.108,0.108
28,False,0.519,0.726,9,-6.982,1,0.0329,0.0237,6.86e-05,0.253,0.304
35,False,0.685,0.732,9,-8.589,0,0.0322,0.00506,0.778,0.064,0.856
69,False,0.409,0.223,10,-13.886,1,0.0296,0.947,0.0123,0.0635,0.173
29,False,0.57,0.782,2,-5.601,1,0.0267,0.476,0.0321,0.126,0.668
37,False,0.678,0.833,1,-3.933,0,0.0431,0.0327,0.0,0.0691,0.63
28,False,0.522,0.403,5,-10.989,1,0.0358,0.642,0.00605,0.152,0.621
43,False,0.485,0.873,5,-4.043,0,0.134,0.0709,0.000291,0.338,0.371
9,False,0.602,0.683,1,-9.096,1,0.196,0.019,0.285,0.0535,0.148
24,False,0.702,0.429,5,-8.412,1,0.0306,0.881,1.3e-06,0.127,0.592
3,False,0.339,0.625,1,-8.57,1,0.028,0.056,0.000101,0.229,0.334
0,False,0.512,0.854,1,-4.572,1,0.054,0.000778,0.0069,0.195,0.514
39,False,0.809,0.555,0,-5.689,1,0.0617,0.481,1.46e-06,0.133,0.473
66,True,0.464,0.852,11,-3.804,1,0.067,0.0116,0.0,0.108,0.233
25,False,0.177,0.208,11,-12.633,1,0.0376,0.906,0.919,0.111,0.0381
19,False,0.598,0.408,4,-11.177,0,0.0268,0.448,1.39e-06,0.148,0.271
67,False,0.55,0.448,11,-7.382,1,0.0314,0.879,0.0,0.0734,0.49
30,False,0.468,0.882,6,-3.906,1,0.0636,0.00347,1.57e-06,0.372,0.327
35,False,0.459,0.591,11,-7.314,1,0.0298,0.0596,0.00476,0.105,0.489
20,False,0.64,0.458,8,-8.437,1,0.0923,0.978,0.712,0.129,0.87
62,False,0.709,0.528,7,-7.429,0,0.0309,0.256,0.00189,0.112,0.649
35,False,0.525,0.48,11,-8.048,1,0.0309,0.48,0.0,0.108,0.381
22,False,0.497,0.567,9,-7.293,1,0.0896,0.718,0.0,0.695,0.709
0,False,0.694,0.828,11,-4.653,0,0.0336,0.0399,0.0,0.0796,0.407
0,False,0.848,0.746,10,-8.62,0,0.113,0.0931,1.18e-05,0.306,0.628
23,False,0.664,0.936,8,-5.794,1,0.0505,0.000331,0.774,0.18,0.51
47,False,0.566,0.539,9,-6.818,1,0.121,0.731,0.0,0.947,0.659
10,False,0.776,0.833,6,-12.715,1,0.0538,0.233,0.918,0.277,0.938
11,False,0.491,0.45,10,-11.174,1,0.0458,0.0939,0.0449,0.0567,0.282
43,True,0.774,0.781,6,-3.239,1,0.0628,0.087,0.0,0.638,0.714
47,True,0.874,0.616,9,-0.079,1,0.0602,0.691,0.00106,0.139,0.803
59,False,0.595,0.233,2,-14.183,1,0.193,0.803,0.0,0.114,0.409
36,False,0.624,0.786,9,-2.867,1,0.0567,0.37,0.0,0.194,0.639
79,False,0.869,0.648,11,-8.698,0,0.0633,0.121,2.17e-05,0.126,0.9
15,False,0.419,0.221,5,-9.697,0,0.0372,0.841,0.166,0.101,0.234
23,False,0.593,0.614,8,-7.134,0,0.0303,0.659,0.0135,0.369,0.531
38,False,0.505,0.747,7,-10.818,1,0.0708,0.0303,6.8e-06,0.0752,0.475
4,False,0.79,0.939,0,-5.677,1,0.0593,0.000267,0.184,0.0425,0.884
52,True,0.352,0.985,2,-3.263,1,0.175,0.000859,0.0163,0.339,0.113
0,False,0.278,0.904,6,-5.2,1,0.104,0.198,0.665,0.67,0.0384
39,True,0.754,0.411,4,-9.015,1,0.0538,0.0087,0.837,0.185,0.323
40,False,0.247,0.835,1,-6.628,1,0.0422,0.128,1.36e-06,0.856,0.338
32,False,0.458,0.977,8,-2.576,1,0.0436,0.000207,0.000375,0.147,0.529
0,False,0.477,0.807,8,-4.386,0,0.0458,0.000337,0.0,0.155,0.359
34,False,0.744,0.656,7,-7.501,1,0.089,0.577,0.353,0.0524,0.822
65,False,0.565,0.587,4,-7.393,0,0.0317,0.0573,0.00493,0.0416,0.966
60,False,0.672,0.679,2,-6.068,1,0.0294,0.00745,0.0811,0.0532,0.321
62,False,0.81,0.591,8,-13.385,1,0.0638,0.414,0.799,0.072,0.297
60,False,0.713,0.694,5,-7.801,0,0.0423,0.00105,0.00219,0.606,0.414
11,False,0.804,0.686,10,-8.785,0,0.0481,0.00691,0.766,0.104,0.673
46,True,0.643,0.659,2,-2.683,1,0.416,0.719,0.0423,0.101,0.35
0,False,0.388,0.0369,9,-21.176,0,0.047,0.984,0.0,0.115,0.385
45,False,0.418,0.394,11,-8.341,1,0.0332,0.85,0.0,0.917,0.447
83,False,0.738,0.714,0,-5.235,1,0.249,0.157,0.0,0.31,0.74
18,False,0.289,0.913,9,-7.875,0,0.07,0.00045,0.559,0.0681,0.224
23,False,0.547,0.572,10,-11.227,1,0.0312,0.0218,1.03e-06,0.231,0.411
40,False,0.253,0.456,9,-8.995,1,0.0453,0.423,0.0,0.061,0.277
11,False,0.522,0.328,2,-8.066,1,0.0763,0.969,0.0,0.891,0.896
28,False,0.701,0.979,7,-4.861,0,0.048,0.00328,0.308,0.416,0.612
41,False,0.589,0.763,11,-7.104,1,0.0463,0.000496,0.0,0.136,0.413
37,False,0.867,0.544,1,-7.381,1,0.231,0.146,0.0,0.101,0.772
0,False,0.719,0.194,7,-13.088,0,0.043,0.749,1.07e-06,0.0794,0.758
21,False,0.409,0.845,7,-4.329,1,0.074,0.133,1.87e-05,0.0849,0.83
63,False,0.384,0.18,0,-17.279,1,0.101,0.77,0.0,0.367,0.368
25,False,0.543,0.983,2,-4.27,0,0.066,0.00124,0.00149,0.332,0.27
36,False,0.513,0.481,0,-6.789,1,0.0319,0.21,0.0,0.0702,0.23
32,True,0.724,0.68,9,-8.502,1,0.163,0.293,0.0,0.0567,0.668
55,False,0.847,0.346,7,-11.243,1,0.0936,0.00339,0.918,0.0704,0.404
20,False,0.447,0.517,9,-6.166,1,0.0505,0.45,0.000163,0.111,0.622
77,True,0.433,0.778,4,-7.681,1,0.041,0.843,0.0,0.139,0.764
2,False,0.637,0.583,9,-5.686,0,0.258,0.258,8.19e-05,0.367,0.305
26,False,0.506,0.0929,7,-27.106,1,0.0624,0.995,0.96,0.173,0.674
34,False,0.248,0.0122,8,-29.458,1,0.0465,0.989,0.934,0.109,0.038
41,False,0.644,0.912,0,-3.348,1,0.05,0.318,0.0,0.888,0.764
42,False,0.805,0.716,9,-6.582,1,0.0791,0.0419,0.0,0.0793,0.611
20,False,0.54,0.3,5,-9.762,1,0.116,0.836,0.0,0.232,0.451
0,False,0.776,0.808,11,-4.501,1,0.117,0.0297,0.000127,0.103,0.494
66,False,0.585,0.625,5,-5.94,1,0.109,0.0146,1.8e-06,0.131,0.28
56,False,0.361,0.149,7,-12.066,1,0.0333,0.887,0.0,0.175,0.302
43,False,0.684,0.977,10,-5.359,0,0.17,0.0811,0.796,0.316,0.186
35,False,0.556,0.91,5,-3.975,0,0.0641,0.00307,0.0,0.395,0.463
25,False,0.131,0.00867,9,-41.49,0,0.0408,0.992,0.925,0.113,0.0569
60,True,0.648,0.218,10,-13.603,0,0.384,0.817,0.005,0.108,0.596
41,False,0.593,0.537,10,-9.112,0,0.0389,0.0662,0.00407,0.131,0.146
33,False,0.356,0.902,0,-5.494,1,0.0631,0.00177,8.44e-06,0.349,0.235
22,False,0.722,0.845,0,-5.92,1,0.0776,0.102,0.908,0.0685,0.448
56,True,0.529,0.662,4,-7.474,1,0.0546,6.99e-06,0.558,0.327,0.188
59,False,0.6,0.754,0,-4.204,1,0.0488,0.0688,0.0,0.151,0.641
44,False,0.594,0.714,0,-5.181,1,0.0354,0.565,0.0,0.203,0.485
19,False,0.478,0.796,1,-7.481,1,0.0303,0.00339,0.0,0.226,0.597
39,False,0.625,0.795,2,-10.77,1,0.0699,0.0516,0.0317,0.468,0.65
45,False,0.82,0.425,2,-10.306,1,0.0877,0.000694,0.906,0.112,0.307
0,False,0.881,0.592,2,-4.898,1,0.0324,0.619,1.32e-05,0.0901,0.719
47,False,0.745,0.589,3,-7.388,1,0.0507,0.7,0.0,0.0639,0.613
60,True,0.748,0.79,6,-4.788,0,0.169,0.492,0.0,0.0901,0.279
42,False,0.596,0.259,1,-12.273,0,0.11,0.626,2.42e-05,0.053,0.438
0,False,0.748,0.915,8,-5.563,1,0.102,0.00619,0.873,0.22,0.351
0,False,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464
76,False,0.553,0.958,4,-3.159,0,0.073,0.0186,3.08e-05,0.297,0.541
18,True,0.55,0.961,1,-4.481,1,0.12,0.102,0.0,0.364,0.151
57,False,0.45,0.317,0,-12.856,1,0.0381,0.896,5.15e-05,0.216,0.476
66,False,0.582,0.81,5,-4.104,0,0.106,0.0763,0.0,0.351,0.874
38,False,0.386,0.547,11,-7.056,1,0.034,0.0821,0.000201,0.0853,0.208
25,False,0.547,0.784,11,-9.338,0,0.0489,0.028,0.645,0.0904,0.695
55,False,0.792,0.578,2,-9.262,1,0.0515,0.000138,0.788,0.0922,0.0898
45,False,0.618,0.392,6,-7.29,1,0.0288,0.818,0.0,0.107,0.367
45,False,0.301,0.75,0,-7.337,1,0.0663,0.0655,0.734,0.0935,0.328
38,False,0.386,0.995,1,-4.197,0,0.109,0.0003,0.00059,0.119,0.273
44,False,0.688,0.422,9,-10.141,1,0.0653,0.802,0.0,0.722,0.687
0,False,0.53,0.869,8,-6.029,1,0.0588,0.318,5.45e-05,0.233,0.935
38,False,0.0,0.148,8,-25.758,1,0.0,0.00621,0.0798,0.353,0.0
18,False,0.253,0.956,7,-6.385,1,0.157,2.54e-05,0.00612,0.44,0.126
17,False,0.812,0.757,6,-12.341,1,0.106,0.148,0.968,0.107,0.642
2,False,0.322,0.28,11,-20.13,0,0.0465,0.973,0.917,0.121,0.0334
13,False,0.68,0.833,11,-5.585,1,0.0595,0.0312,0.000432,0.245,0.7
39,False,0.679,0.494,11,-12.167,0,0.0333,0.000431,0.000206,0.132,0.704
0,False,0.681,0.923,9,-4.365,0,0.0381,0.0729,0.0,0.0701,0.786
21,True,0.598,0.904,7,-2.921,0,0.886,0.808,0.0,0.956,0.771
58,False,0.68,0.542,9,-8.848,0,0.0974,0.26,0.0,0.112,0.274
0,False,0.711,0.774,3,-6.769,1,0.0564,0.549,0.0,0.103,0.553
57,False,0.649,0.716,4,-8.846,1,0.0245,0.172,2.11e-06,0.171,0.808
51,False,0.715,0.948,8,-4.887,1,0.0532,0.000732,0.0206,0.315,0.165
20,True,0.56,0.829,2,-9.802,1,0.928,0.86,0.0,0.897,0.401
71,False,0.559,0.777,1,-5.031,1,0.0432,0.31,0.0,0.105,0.329
43,False,0.582,0.548,1,-7.632,1,0.0401,0.424,0.0,0.129,0.274
0,False,0.823,0.779,7,-5.943,1,0.0492,0.201,0.00019,0.175,0.96
21,False,0.659,0.467,2,-8.604,1,0.0377,0.748,0.0,0.0765,0.661
1,False,0.748,0.31,8,-8.917,1,0.0448,0.488,0.0,0.136,0.499
46,False,0.539,0.794,0,-9.073,0,0.0546,0.0604,0.274,0.18,0.125
0,True,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304
0,False,0.179,0.445,10,-9.089,0,0.0474,0.99,0.538,0.111,0.192
0,False,0.524,0.739,0,-6.681,1,0.0386,0.215,0.0,0.0636,0.48
53,False,0.873,0.487,10,-7.115,1,0.0513,0.755,0.0,0.102,0.772
26,False,0.478,0.572,4,-6.992,1,0.0263,0.202,0.0,0.132,0.251
0,True,0.519,0.911,4,-4.801,0,0.17,0.00898,1.65e-05,0.163,0.182
19,False,0.485,0.935,7,-4.27,1,0.116,0.0152,0.242,0.425,0.315
66,False,0.256,0.788,6,-5.263,0,0.0403,0.0298,0.0,0.707,0.429
20,False,0.447,0.962,2,-0.887,1,0.128,0.0232,3.71e-05,0.355,0.43
24,False,0.616,0.822,7,-3.04,1,0.0293,0.61,0.0,0.134,0.633
22,False,0.424,0.164,4,-13.981,1,0.0531,0.894,0.0,0.102,0.236
45,True,0.727,0.734,7,-4.536,1,0.373,0.0858,0.0,0.38,0.886
20,False,0.615,0.524,0,-6.925,0,0.0323,0.00521,0.0437,0.0772,0.357
21,True,0.702,0.436,9,-17.752,0,0.948,0.282,0.0,0.649,0.347
18,False,0.41,0.92,11,-5.045,1,0.0648,0.0241,0.919,0.354,0.0846
30,False,0.721,0.135,1,-16.671,1,0.0505,0.954,0.708,0.106,0.212
3,False,0.382,0.937,0,-9.01,1,0.0758,0.0172,0.0,0.271,0.0957
46,False,0.586,0.35,1,-10.49,1,0.0275,0.247,9.49e-05,0.0711,0.549
36,False,0.792,0.744,11,-4.744,1,0.0554,0.0766,4.55e-05,0.0548,0.65
38,False,0.693,0.459,5,-12.451,0,0.0407,0.733,0.0593,0.12,0.35
51,False,0.582,0.538,2,-9.395,0,0.0353,0.636,2.23e-06,0.868,0.355
28,False,0.74,0.201,7,-16.658,1,0.0541,0.887,0.0,0.306,0.694
38,False,0.422,0.238,4,-15.208,0,0.0346,0.624,0.932,0.0922,0.16
49,True,0.717,0.289,2,-9.113,1,0.0452,0.297,0.286,0.0945,0.171
32,False,0.597,0.701,7,-12.003,1,0.0301,0.0274,4.91e-06,0.124,0.771
0,False,0.219,0.336,7,-14.093,1,0.0436,0.973,0.00398,0.153,0.0638
27,False,0.878,0.693,9,-8.616,0,0.137,0.305,0.927,0.196,0.618
0,True,0.261,0.988,2,-6.009,1,0.203,0.000588,0.102,0.0957,0.0332
12,False,0.504,0.302,2,-11.754,1,0.0269,0.586,0.0613,0.113,0.671
22,False,0.507,0.127,2,-22.072,1,0.0842,0.982,0.0,0.609,0.297
5,False,0.764,0.685,8,-5.548,0,0.0599,0.27,0.0,0.318,0.925
40,False,0.661,0.754,4,-9.054,0,0.033,0.0168,7.03e-05,0.362,0.871
21,False,0.524,0.238,9,-17.01,1,0.0426,0.892,0.0148,0.713,0.641
37,False,0.804,0.615,1,-8.959,1,0.0439,0.195,0.0,0.042,0.969
51,False,0.571,0.692,1,-6.82,1,0.0371,0.6,0.0,0.214,0.724
68,False,0.195,0.483,4,-4.991,0,0.03,0.465,0.497,0.0686,0.173
47,False,0.827,0.731,5,-4.531,0,0.0372,0.23,1.51e-06,0.224,0.933
37,True,0.881,0.485,1,-9.585,0,0.149,0.0113,0.00223,0.107,0.186
1,False,0.359,0.573,9,-6.054,1,0.0326,0.665,0.000178,0.136,0.562
19,False,0.0649,0.0335,5,-19.322,1,0.0409,0.967,0.921,0.127,0.0355
13,True,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304
30,False,0.423,0.845,10,-5.929,0,0.0808,0.305,0.0,0.48,0.824
32,True,0.789,0.56,2,-7.037,0,0.131,0.517,0.0,0.116,0.645
48,False,0.634,0.675,7,-4.924,1,0.045,0.786,0.0,0.141,0.539
28,False,0.552,0.809,0,-5.618,1,0.0311,1.73e-05,0.00203,0.233,0.42
59,False,0.654,0.39,1,-9.858,0,0.36,0.688,0.0,0.106,0.552
49,False,0.388,0.554,6,-8.562,0,0.0318,0.0131,0.00768,0.0794,0.14
50,True,0.679,0.524,4,-7.361,0,0.123,0.104,0.0,0.122,0.162
46,False,0.796,0.517,9,-8.032,1,0.0793,0.494,0.0,0.134,0.803
22,False,0.2,0.463,6,-10.978,1,0.0378,0.714,0.0151,0.967,0.197
